Date,Price
05-Jan-88,19.101068072251735
06-Jan-88,19.18566998414754
07-Jan-88,19.205075076765254
08-Jan-88,18.95671491235661
09-Jan-88,19.77145332163529
10-Jan-88,20.024100474156594
11-Jan-88,19.2150697116095
12-Jan-88,19.28864587170716
13-Jan-88,19.0352754410622
14-Jan-88,19.36170503506609
15-Jan-88,19.056750150135464
16-Jan-88,19.01492575118747
17-Jan-88,19.20887315606474
18-Jan-88,19.54339767756071
19-Jan-88,19.076194617047697
20-Jan-88,18.950482023018502
21-Jan-88,18.77236821959935
22-Jan-88,18.52895471797127
23-Jan-88,19.185048046939443
24-Jan-88,19.34235842340249
25-Jan-88,18.85652327174352
26-Jan-88,19.204562627368418
27-Jan-88,20.0215847154429
28-Jan-88,20.437018687511976
29-Jan-88,19.818034541631796
30-Jan-88,19.62808499343999
31-Jan-88,20.12738859624677
01-Feb-88,19.844530568462243
02-Feb-88,20.022662785693594
03-Feb-88,20.334869780654774
04-Feb-88,19.959923058927615
05-Feb-88,19.93815662069253
06-Feb-88,18.647652518837948
07-Feb-88,18.267468788485953
08-Feb-88,18.177019918914
09-Feb-88,17.72521802584467
10-Feb-88,18.305687473048085
11-Feb-88,17.783923619650956
12-Feb-88,17.629187661199566
13-Feb-88,17.677047583403887
14-Feb-88,18.188364418392442
15-Feb-88,17.66786357362971
16-Feb-88,18.080642729724374
17-Feb-88,18.086151200403876
18-Feb-88,17.73292553817676
19-Feb-88,17.89858776073145
20-Feb-88,17.971635368124446
21-Feb-88,17.757694954499414
22-Feb-88,17.78426120664368
23-Feb-88,17.648989279703127
24-Feb-88,17.69082350681909
25-Feb-88,17.926865327197827
26-Feb-88,18.497304211124725
27-Feb-88,18.04122894476493
28-Feb-88,18.812683936839374
29-Feb-88,18.080084989445517
01-Mar-88,18.02700724957697
02-Mar-88,18.240921921228896
03-Mar-88,18.34525702781812
04-Mar-88,18.118619898676748
05-Mar-88,18.045014001733
06-Mar-88,17.868894327757452
07-Mar-88,17.660055285943418
08-Mar-88,17.96190169156091
09-Mar-88,18.09195142295545
10-Mar-88,17.843038883338636
11-Mar-88,18.165855098363014
12-Mar-88,18.27931885523367
13-Mar-88,18.57831810423116
14-Mar-88,18.814124834298692
15-Mar-88,18.504069934332147
16-Mar-88,18.298607758451748
17-Mar-88,18.573926270438594
18-Mar-88,18.802523109222225
19-Mar-88,18.79654330746254
20-Mar-88,18.842529946623582
21-Mar-88,19.325902980831106
22-Mar-88,19.099182545791653
23-Mar-88,19.310074719112052
24-Mar-88,19.233918622060884
25-Mar-88,19.152104762954597
26-Mar-88,19.574897761038255
27-Mar-88,19.90000406364896
28-Mar-88,20.225770965299933
29-Mar-88,20.75587984946759
30-Mar-88,20.766674501718672
31-Mar-88,21.051989076776092
01-Apr-88,20.923459628269924
02-Apr-88,21.06120560601546
03-Apr-88,21.008492334051407
04-Apr-88,21.051347963024483
05-Apr-88,21.304030250523006
06-Apr-88,20.95753268980387
07-Apr-88,21.836653937671002
08-Apr-88,21.39947653476295
09-Apr-88,20.88195646785388
10-Apr-88,21.367717080408198
11-Apr-88,21.708174341470514
12-Apr-88,21.98131519487536
13-Apr-88,22.259750540203303
14-Apr-88,22.256524313087425
15-Apr-88,21.859354690838764
16-Apr-88,21.89468140080263
17-Apr-88,21.60034607033511
18-Apr-88,22.02376457897887
19-Apr-88,21.961191812440685
20-Apr-88,21.600809886034078
21-Apr-88,21.464126077710493
22-Apr-88,21.64353674623875
23-Apr-88,21.401681238445974
24-Apr-88,21.051883430296584
25-Apr-88,21.15659011403525
26-Apr-88,21.26235891977841
27-Apr-88,21.048909000736927
28-Apr-88,20.852717043020572
29-Apr-88,20.951579748396263
30-Apr-88,20.3468818151054
01-May-88,19.776166521761272
02-May-88,19.493982687291744
03-May-88,19.412713383958025
04-May-88,19.535365844493583
05-May-88,20.113751850059185
06-May-88,20.460778281902204
07-May-88,20.39737502372409
08-May-88,20.39165714674406
09-May-88,19.984831610793986
10-May-88,19.979430455847154
11-May-88,19.866083694857053
12-May-88,19.996293381817743
13-May-88,19.66746195832012
14-May-88,19.87371326075644
15-May-88,20.484924905294847
16-May-88,20.442414528308827
17-May-88,20.608697920642204
18-May-88,20.895218171372676
19-May-88,20.729635907292298
20-May-88,20.82461598203286
21-May-88,20.831943081842518
22-May-88,20.874721934659213
23-May-88,20.554082121037602
24-May-88,20.56621321194009
25-May-88,20.773108614
26-May-88,21.378081200446168
27-May-88,21.790366400831587
28-May-88,22.730918131012068
29-May-88,22.384340930224372
30-May-88,22.77710581497392
31-May-88,22.862903530856055
01-Jun-88,23.866494885483966
02-Jun-88,23.48305659710503
03-Jun-88,23.091020191849612
04-Jun-88,22.816517540292917
05-Jun-88,21.84960111109759
06-Jun-88,21.62203532109108
07-Jun-88,21.29591766019303
08-Jun-88,21.36210272582709
09-Jun-88,21.51025146133401
10-Jun-88,22.31954061719926
11-Jun-88,22.74603304045994
12-Jun-88,22.485862251506802
13-Jun-88,22.084078266838514
14-Jun-88,22.30355830435536
15-Jun-88,21.716870694023175
16-Jun-88,22.514513445082464
17-Jun-88,23.047855305539954
18-Jun-88,22.83389024021868
19-Jun-88,22.053823113162906
20-Jun-88,22.65318973262706
21-Jun-88,22.603561194671258
22-Jun-88,23.165402685899814
23-Jun-88,22.429008050778243
24-Jun-88,22.16238320727801
25-Jun-88,22.1669237032503
26-Jun-88,22.189968700370954
27-Jun-88,21.99244892273615
28-Jun-88,22.268608074102065
29-Jun-88,21.795346516632964
30-Jun-88,21.73546184702665
01-Jul-88,21.78992901548011
02-Jul-88,22.016299721920586
03-Jul-88,22.33184388074444
04-Jul-88,21.83177043279977
05-Jul-88,21.16410504197895
06-Jul-88,21.707039181850384
07-Jul-88,21.85348095134295
08-Jul-88,21.528525574058577
09-Jul-88,22.198558726101744
10-Jul-88,22.252134785223763
11-Jul-88,22.77919759653475
12-Jul-88,22.812235852883582
13-Jul-88,23.754722430383836
14-Jul-88,24.591050592285967
15-Jul-88,24.471063897926907
16-Jul-88,24.949018500760175
17-Jul-88,25.273543332733162
18-Jul-88,25.967874066583235
19-Jul-88,25.469330635825177
20-Jul-88,25.821342998246575
21-Jul-88,26.370523966800125
22-Jul-88,25.44558338363524
23-Jul-88,24.845953879004938
24-Jul-88,23.835105101648633
25-Jul-88,23.709061807877028
26-Jul-88,24.051677787906417
27-Jul-88,24.77676711047326
28-Jul-88,24.815961369555556
29-Jul-88,25.626756174987605
30-Jul-88,24.92196837927675
31-Jul-88,24.075427710286185
01-Aug-88,24.05108856087205
02-Aug-88,24.238237512240342
03-Aug-88,24.224812074597416
04-Aug-88,23.225566628833338
05-Aug-88,23.186491917182853
06-Aug-88,22.583889135781224
07-Aug-88,22.888623736695873
08-Aug-88,23.05873118541841
09-Aug-88,22.627588351746333
10-Aug-88,22.397299729119997
11-Aug-88,21.925069004555237
12-Aug-88,21.899776640798542
13-Aug-88,22.32031468804564
14-Aug-88,21.882512408506198
15-Aug-88,22.105296742352717
16-Aug-88,21.87307723194663
17-Aug-88,21.528413165766096
18-Aug-88,21.484482130875026
19-Aug-88,21.041797675545222
20-Aug-88,20.810906321986344
21-Aug-88,20.314408920461645
22-Aug-88,21.114684956681128
23-Aug-88,21.13168800098353
24-Aug-88,20.83807354735905
25-Aug-88,20.929335937064522
26-Aug-88,20.884409840915534
27-Aug-88,20.79420188831893
28-Aug-88,21.051703435583477
29-Aug-88,21.37274515916871
30-Aug-88,21.148117116994097
31-Aug-88,20.90668249688069
01-Sep-88,20.793764795078825
02-Sep-88,19.83853202603182
03-Sep-88,19.239332550974762
04-Sep-88,19.767211455964567
05-Sep-88,20.419516669730452
06-Sep-88,20.319854710175722
07-Sep-88,20.556197770075403
08-Sep-88,20.68621578450768
09-Sep-88,21.962092261655823
10-Sep-88,22.456052620857214
11-Sep-88,22.400847742810793
12-Sep-88,21.974989509145303
13-Sep-88,21.271154187402914
14-Sep-88,21.359839430222877
15-Sep-88,21.038864804721857
16-Sep-88,20.442516620917537
17-Sep-88,20.18020933392438
18-Sep-88,19.745710052505242
19-Sep-88,20.413960814383543
20-Sep-88,20.775957399480355
21-Sep-88,20.774722210093195
22-Sep-88,21.39170824975212
23-Sep-88,21.426948225876593
24-Sep-88,21.05999708090666
25-Sep-88,21.703642853037902
26-Sep-88,21.939739439684143
27-Sep-88,21.486795206413376
28-Sep-88,21.407148522017177
29-Sep-88,21.034399436893445
30-Sep-88,20.45477563919048
01-Oct-88,20.835716195490704
02-Oct-88,21.633481031505912
03-Oct-88,21.03052667801915
04-Oct-88,21.269420521709453
05-Oct-88,20.994771655522072
06-Oct-88,20.792329408692655
07-Oct-88,20.54806364938387
08-Oct-88,20.19505170919159
09-Oct-88,20.21666915006971
10-Oct-88,19.88270994531084
11-Oct-88,19.992246508699573
12-Oct-88,19.97415827998568
13-Oct-88,19.880699973637615
14-Oct-88,19.52182802619448
15-Oct-88,19.298587594481212
16-Oct-88,19.592077128034678
17-Oct-88,19.790316499241385
18-Oct-88,19.405372977090174
19-Oct-88,19.44586512309845
20-Oct-88,19.740037162737178
21-Oct-88,19.08292872067334
22-Oct-88,19.292215089962163
23-Oct-88,19.038474709845108
24-Oct-88,19.257645123745736
25-Oct-88,18.965599408775205
26-Oct-88,18.282882550690644
27-Oct-88,17.68958749418406
28-Oct-88,17.708368510355875
29-Oct-88,17.802124582625222
30-Oct-88,17.481929650638527
31-Oct-88,17.706954412399078
01-Nov-88,17.12031590788266
02-Nov-88,17.09940179891402
03-Nov-88,16.68695868739927
04-Nov-88,16.471084139231014
05-Nov-88,16.488345397711743
06-Nov-88,16.206258377219328
07-Nov-88,16.083234872853435
08-Nov-88,16.408532068369905
09-Nov-88,16.220853946755692
10-Nov-88,16.49358882603566
11-Nov-88,16.122579777824726
12-Nov-88,16.29502823830379
13-Nov-88,16.766465768749082
14-Nov-88,15.939327557247934
15-Nov-88,15.686881999888444
16-Nov-88,15.869499935378549
17-Nov-88,15.806642310558322
18-Nov-88,15.92555437609778
19-Nov-88,15.734770952867382
20-Nov-88,15.76359383941754
21-Nov-88,15.7160895446262
22-Nov-88,16.084720502573738
23-Nov-88,16.16817473771458
24-Nov-88,16.278959931835338
25-Nov-88,16.14648925526145
26-Nov-88,15.990641331031274
27-Nov-88,15.853902738439889
28-Nov-88,15.980560246718428
29-Nov-88,15.847606945569465
30-Nov-88,15.941036466960083
01-Dec-88,16.60431136690208
02-Dec-88,16.895260314342373
03-Dec-88,16.786784791482265
04-Dec-88,17.191753861959384
05-Dec-88,17.053162409943305
06-Dec-88,16.359738351982735
07-Dec-88,16.031533760161448
08-Dec-88,15.433303636734198
09-Dec-88,15.326346680465555
10-Dec-88,15.33352504442863
11-Dec-88,15.849172267196824
12-Dec-88,15.954387749736552
13-Dec-88,15.886070892655747
14-Dec-88,16.151179416973914
15-Dec-88,15.438545673095764
16-Dec-88,15.51284044999518
17-Dec-88,15.753557909264643
18-Dec-88,15.289273384120872
19-Dec-88,15.640545676474972
20-Dec-88,15.7479951014974
21-Dec-88,15.618770860331132
22-Dec-88,15.8179982368429
23-Dec-88,16.53793634908982
24-Dec-88,16.599743993728822
25-Dec-88,16.683811931859374
26-Dec-88,16.532202495916977
27-Dec-88,16.25285973204643
28-Dec-88,16.524391649155394
29-Dec-88,16.2431187998438
30-Dec-88,16.26799228958803
31-Dec-88,16.114208535596205
01-Jan-89,16.270187572378184
02-Jan-89,16.380389491911686
03-Jan-89,16.721933698868092
04-Jan-89,16.553036684098288
05-Jan-89,16.4653469936861
06-Jan-89,16.144679844281765
07-Jan-89,16.00283486344817
08-Jan-89,16.125192696616402
09-Jan-89,16.37093696213709
10-Jan-89,16.07063984801769
11-Jan-89,16.351749383036935
12-Jan-89,16.796725568401946
13-Jan-89,16.937292293155732
14-Jan-89,17.57474280742238
15-Jan-89,17.304517358474985
16-Jan-89,16.875484831835635
17-Jan-89,16.27683704870956
18-Jan-89,16.765482121929598
19-Jan-89,16.986573784397965
20-Jan-89,16.96938857950237
21-Jan-89,17.066103446562128
22-Jan-89,16.683655806723447
23-Jan-89,17.50140585663491
24-Jan-89,17.548387044241025
25-Jan-89,17.588535926872485
26-Jan-89,17.845598227244515
27-Jan-89,18.01906073693062
28-Jan-89,18.101546239634594
29-Jan-89,17.817180196128692
30-Jan-89,17.9869666476656
31-Jan-89,18.66580358129409
01-Feb-89,19.169937087969508
02-Feb-89,19.782679829719736
03-Feb-89,19.582393776687272
04-Feb-89,19.196775390592713
05-Feb-89,19.150401003087225
06-Feb-89,19.17365913151134
07-Feb-89,19.595169601419542
08-Feb-89,18.933846489106372
09-Feb-89,19.5149452926759
10-Feb-89,19.455226477273577
11-Feb-89,19.291070642027545
12-Feb-89,18.90250820908677
13-Feb-89,18.278779623411584
14-Feb-89,18.581538575308223
15-Feb-89,18.610643941877242
16-Feb-89,18.132364946190943
17-Feb-89,17.664521364103116
18-Feb-89,17.547658296352537
19-Feb-89,18.13516145048288
20-Feb-89,18.04282034526537
21-Feb-89,17.502205862172662
22-Feb-89,17.41793516882221
23-Feb-89,17.3246713332016
24-Feb-89,16.391950306097637
25-Feb-89,16.375789526051523
26-Feb-89,16.30179239978423
27-Feb-89,16.530410811556145
28-Feb-89,17.143343929076842
01-Mar-89,17.531320098669905
02-Mar-89,17.438793756579194
03-Mar-89,17.054608093777706
04-Mar-89,17.93406641316123
05-Mar-89,17.95710036637253
06-Mar-89,17.963898670267433
07-Mar-89,17.95702744772935
08-Mar-89,18.029963420195827
09-Mar-89,17.979710157611585
10-Mar-89,17.775222596384538
11-Mar-89,17.582589330456752
12-Mar-89,17.572829843401053
13-Mar-89,17.383596905668934
14-Mar-89,17.137498790520183
15-Mar-89,17.17569149836613
16-Mar-89,17.08982086700532
17-Mar-89,17.605589264294224
18-Mar-89,16.67391211124841
19-Mar-89,17.039573288815145
20-Mar-89,17.46593244537744
21-Mar-89,16.743405163979055
22-Mar-89,16.630324359848323
23-Mar-89,16.508443750644048
24-Mar-89,16.045378042206654
25-Mar-89,15.797375324012222
26-Mar-89,15.448071392412505
27-Mar-89,15.991000177728194
28-Mar-89,16.291847944768318
29-Mar-89,16.7077967747836
30-Mar-89,16.950618558142537
31-Mar-89,16.56955110187238
01-Apr-89,16.39738674986076
02-Apr-89,16.5595157674557
03-Apr-89,16.1564148246086
04-Apr-89,16.388420434234256
05-Apr-89,16.311288202956874
06-Apr-89,16.19064312744904
07-Apr-89,16.42248017422349
08-Apr-89,16.5700405307412
09-Apr-89,16.452073054837307
10-Apr-89,16.835185834534766
11-Apr-89,16.472871312737322
12-Apr-89,16.677443159671107
13-Apr-89,16.876939154341017
14-Apr-89,16.774142919821546
15-Apr-89,16.885232372632778
16-Apr-89,16.464414026633612
17-Apr-89,16.770331736356646
18-Apr-89,16.70999136619208
19-Apr-89,16.53696842213304
20-Apr-89,16.885570767819072
21-Apr-89,16.64939442026532
22-Apr-89,16.182058806730645
23-Apr-89,15.67988771608659
24-Apr-89,15.871499064696813
25-Apr-89,15.46663954919218
26-Apr-89,16.011001595062535
27-Apr-89,15.345927193813363
28-Apr-89,15.868135704837945
29-Apr-89,15.936691594521678
30-Apr-89,15.90745952294063
01-May-89,15.735684702559102
02-May-89,15.862871872006332
03-May-89,15.852518269943403
04-May-89,16.203905786608995
05-May-89,16.242544858330564
06-May-89,16.292994774873012
07-May-89,16.176137436876893
08-May-89,16.15933184590577
09-May-89,16.26042519761603
10-May-89,15.705889935653385
11-May-89,15.283971487598055
12-May-89,15.512700429162786
13-May-89,15.56726338631323
14-May-89,15.511537771537967
15-May-89,15.518807698295559
16-May-89,15.628240651964457
17-May-89,15.461093592467613
18-May-89,15.22197085776876
19-May-89,15.28311607016912
20-May-89,14.985592687372451
21-May-89,15.109449436853879
22-May-89,14.596458364192603
23-May-89,14.898358558238979
24-May-89,15.040666929029012
25-May-89,15.119188154876772
26-May-89,15.417849871379723
27-May-89,15.932952355353732
28-May-89,16.257783848921886
29-May-89,15.660838920385975
30-May-89,15.261620029032336
31-May-89,15.072431316637802
01-Jun-89,15.0818036710151
02-Jun-89,15.239456485687107
03-Jun-89,15.019781606129497
04-Jun-89,15.077387504564692
05-Jun-89,14.85111121960664
06-Jun-89,14.670961952628543
07-Jun-89,14.259687620181746
08-Jun-89,13.997813235141606
09-Jun-89,13.620800443220451
10-Jun-89,13.35631902653116
11-Jun-89,13.639110177937448
12-Jun-89,13.381494968003437
13-Jun-89,14.087337264589918
14-Jun-89,14.227736711283749
15-Jun-89,14.281755479008176
16-Jun-89,14.038006535955029
17-Jun-89,14.23602942989537
18-Jun-89,14.07355709213272
19-Jun-89,14.109306689686175
20-Jun-89,14.833137978394303
21-Jun-89,14.806123897256013
22-Jun-89,15.147930174861681
23-Jun-89,14.936411620110853
24-Jun-89,14.927453211352285
25-Jun-89,15.457616829375057
26-Jun-89,15.265334260179515
27-Jun-89,15.8202134549496
28-Jun-89,16.045731210136285
29-Jun-89,15.866831969244672
30-Jun-89,16.069104799074474
01-Jul-89,16.383273297031543
02-Jul-89,16.588657275357672
03-Jul-89,16.069357746614063
04-Jul-89,15.837272134204877
05-Jul-89,15.760455461627974
06-Jul-89,15.738569412290385
07-Jul-89,15.935513087023079
08-Jul-89,15.99374177085076
09-Jul-89,15.568198088060411
10-Jul-89,15.68813481701153
11-Jul-89,15.881282660280393
12-Jul-89,16.06067459522878
13-Jul-89,16.40944201352686
14-Jul-89,16.684766902505526
15-Jul-89,16.839661630959785
16-Jul-89,16.8177142603417
17-Jul-89,16.260724704218486
18-Jul-89,16.40206884847354
19-Jul-89,16.471839210234982
20-Jul-89,16.562954452939703
21-Jul-89,16.14167617820165
22-Jul-89,15.794289053707528
23-Jul-89,16.128544494278433
24-Jul-89,16.11739800754876
25-Jul-89,16.33869010698905
26-Jul-89,16.349577679438323
27-Jul-89,16.360942643488787
28-Jul-89,16.669602888410893
29-Jul-89,16.4992246348589
30-Jul-89,16.532592923138917
31-Jul-89,16.38139399909949
01-Aug-89,16.24067906064558
02-Aug-89,16.141879823916597
03-Aug-89,16.215207144829883
04-Aug-89,16.061568504132865
05-Aug-89,16.46656292169095
06-Aug-89,16.173587429339086
07-Aug-89,16.114757090583858
08-Aug-89,15.974645382507443
09-Aug-89,16.438542018623327
10-Aug-89,16.50480735187812
11-Aug-89,16.847065739433656
12-Aug-89,16.34820378071857
13-Aug-89,16.437154444419157
14-Aug-89,16.73125813558708
15-Aug-89,16.7604655547005
16-Aug-89,17.119300543765814
17-Aug-89,16.943900144918448
18-Aug-89,17.42319138085296
19-Aug-89,18.226016539449084
20-Aug-89,18.095577109028564
21-Aug-89,17.93615416217398
22-Aug-89,18.459310338360073
23-Aug-89,19.044312518191358
24-Aug-89,18.84706675423564
25-Aug-89,18.690565681089957
26-Aug-89,18.587100462861514
27-Aug-89,18.089170438589008
28-Aug-89,17.758626322958982
29-Aug-89,17.40375897254329
30-Aug-89,17.138248073184986
31-Aug-89,17.1280731339038
01-Sep-89,17.210018882575657
02-Sep-89,17.745422739639377
03-Sep-89,17.3928729919786
04-Sep-89,17.73701616847506
05-Sep-89,17.66287939829388
06-Sep-89,17.64717225547005
07-Sep-89,17.88711008908785
08-Sep-89,17.4872537521142
09-Sep-89,17.622748402865454
10-Sep-89,17.683177585434542
11-Sep-89,17.859107966265643
12-Sep-89,17.96417975770244
13-Sep-89,18.848125237127636
14-Sep-89,18.609605987813495
15-Sep-89,18.413834066146027
16-Sep-89,18.18618732448311
17-Sep-89,17.985965724345306
18-Sep-89,17.758483860420263
19-Sep-89,18.18256232635523
20-Sep-89,18.700948723066425
21-Sep-89,18.48934887447295
22-Sep-89,18.183403557785677
23-Sep-89,18.356660684245295
24-Sep-89,18.155756929395984
25-Sep-89,18.38739962980992
26-Sep-89,18.463862903342523
27-Sep-89,17.905979458915716
28-Sep-89,18.461961983813232
29-Sep-89,19.126916686576983
30-Sep-89,18.894414213658212
01-Oct-89,18.74979577778534
02-Oct-89,18.858869111283695
03-Oct-89,18.986904534709733
04-Oct-89,19.238877569905583
05-Oct-89,20.01428303789846
06-Oct-89,19.9454550283255
07-Oct-89,19.629001538024774
08-Oct-89,19.08947125321609
09-Oct-89,18.812318840629743
10-Oct-89,18.80173616899527
11-Oct-89,19.478432412409315
12-Oct-89,19.27873512156705
13-Oct-89,19.366949967940094
14-Oct-89,19.362525434805494
15-Oct-89,19.82466758702278
16-Oct-89,20.828561960937755
17-Oct-89,20.60950015453589
18-Oct-89,20.40981905922704
